position	channelId	channelTitle	videoId	publishedAt	publishedAtSQL	videoTitle	videoDescription	tags	videoCategoryId	videoCategoryLabel	duration	durationSec	dimension	definition	caption	thumbnail_maxres	licensedContent	viewCount	likeCount	dislikeCount	favoriteCount	commentCount
2279	UCPvCaclA14_pOgo97QYz6cw	Portal Rodovíario	EBLkwJM13Eg	2021-01-20T01:12:08Z	2021-01-20 01:12:08	Anjos do asfalto MG fez canpanha por oxigênio para Manaus	Caminhões com oxigênio Caminhões carregados com oxigênio da Venezuela cruzaram a fronteira do Brasil na tarde desta segunda-feira (18) com destino a Manaus, no Amazonas. O comboio entrou em Pacaraima, no Norte de Roraima, por volta de 14h. Na fronteira, já do lado brasileiro, os veículos passaram por trâmites na Receita Federal. Depois, foi feita fiscalização na Polícia Federal, no setor migratório, e somente depois seguiram viagem a Boa Vista. As cargas têm 132 mil m³ de oxigênio, distribuídos em cinco caminhões, doados pelo governo da Venezuela Os comentários são livres e são de responsabilidade exclusiva de seus autores , podendo também não representar a opinião do canal Portal Rodoviário. Instagram antoniojose_portalrodoviario https://www.instagram.com/antoniojose_portalrodoviario/?hl=pt-br Email para envio de vídeos e contato comercial portalrodoviario@gmail.com Não temos grupos no WhatsApp #sosmanaus #amazonas #Brasil	Manaus,oxigênio,Venezuela,caminhão internacional,Covid 19,pandemia,ajuda internacional,anjo do asfalto,cegonheiros,ação humanitária,governo Bolsonaro,Bolsonaro,doação	22	People & Blogs	PT3M7S	187	2d	hd	false		1	2641	456	3	0	64
2280	UCnLSKfHkgZ6ujEYCO9jq7Sw	TV A Crítica	dNDy38ItjiE	2021-01-20T23:57:00Z	2021-01-20 23:57:00	OXIGÊNIO RUMO A COARI: Justiça determina o envio de 155 cilindros para o município	A Justiça determinou o envio de 155 cilindros de oxigênio para a cidade do Coari. Segundo a prefeitura do município os insumos ficaram retidos em Manaus e sete pessoas faleceram pela falta do oxigênio. Confira os detalhes na reportagem do Alô Amazonas: O Alô Amazonas é exibido às 10h30 (horário de Manaus) de segunda a sábado, na TV A Crítica em Manaus (TV Aberta 04 | Claro TV 514) e em Belém (Canal 40.01) Inscreva-se no canal: https://bityli.com/9X6Zb Acompanhe a TV A Crítica no Youtube e nas redes sociais: Facebook: https://www.facebook.com/amazonasalo Instagram: https://www.instagram.com/tvacriticaoficial/ Twitter: https://twitter.com/tvacritica Se inscreva no canal: https://bit.ly/TVACrítica	Notícia,tv a crítica,tv acritica,tv a critica,jornalismo,noticias de manaus,noticias do amazonas,manaus,amazonas,COVID19,COVID,MANAUS,OXIGÊNIO EM MANAUS,CRISE DE OXIGÊNIO,AMAZONAS,SAÚDE DO AMAZONAS,PANDEMIA DE COVID,NOVA CEPA DA COVID,FALTA DE OXIGÊNIO EM MANAUS,CRISE NA SAÚDE DO AMAZONAS,A CRÍTICA NA TV,CORONAVÍRUS,ACRÍTICA,JORNAL A CRÍTICA,TV A CRÍTICA,MANAUS SEM OXIGÊNIO,OXIGÊNIO,GOVERNO DO AMAZONAS,COARI,MUNICÍPIO DE COARI,CILINDRO DE OXIGÊNIO	25	News & Politics	PT3M12S	192	2d	hd	false	https://i.ytimg.com/vi/dNDy38ItjiE/maxresdefault.jpg	1	1105	27	1	0	0
2281	UC1kUXr8wlfXvFyJNomq5jWA	Foco de curiosidades	tz0qX-izbSc	2021-01-20T20:47:47Z	2021-01-20 20:47:47	FALTA OXIGÊNIO EM MANAUS? FAKE? VERDADE? #colapso em Manaus	Falta oxigênio em Manaus, cemitérios lotados e paciente sendo transferido para outros estados, por falta de vagas nos hospitais. Para completar ainda tem pessoas mal índole que se aproveitam da situação para inventar mentiras sobre a covid 19 e a tão sonhada vacina. Neste vídeo mostro um pouco da realidade que se encontra em Manaus e aproveito para dizer o que é fake news e o que é verdade.... Acredito ser de muita importância nos sabermos a verdade. Participação especial de meus filhos e a amiguinha da minha filhota. Deixarei o instagran destas meninas? Lara (filha) @laramascarenhas1212 Ariane (Amiguinha) @ariane_sdjs Canal da Ju @julymasc 🔴 Instagram 👉🏻@julymasc 🔴 Email 👉🏻 julymasc@gmail.com 🔴 Dica de vídeo 👉🏻 https://youtu.be/jOicSQ64UYU Inscreva-se no canal para me apoiar e deixe seu like! Vamos que tudo vai dá certo, ou melhor... Já deu!! #A VACINA É SEGURA #CHEGOU A VACINA #COLAPSO EM MANAUS #COLAPSO NA SAUDE EM AMMAZONAS #CORONAVIRUS EM MANAUS #DRAMA DA FALTA DE OXIGÊNIO EM MANAUS #Domingo Espetacular #FAKE NEWS VACINA COVID #FELIPE NETO MANAUS #MANAUS FILME DE TERROR #MANAUS RECEBE OXIGÊNIO DA VENEZUELA #MMANAUS COVID #Vacina pfizer #pandemia #Variantes do covid	A VACINA É SEGURA,CHEGOU A VACINA,COLAPSO EM MANAUS,COLAPSO NA SAUDE EM AMMAZONAS,CORONAVIRUS EM MANAUS,DRAMA DA FALTA DE OXIGÊNIO EM MANAUS,Domingo Espetacular,FAKE NEWS VACINA COVID,FELIPE NETO MANAUS,MANAUS,MANAUS FILME DE TERROR,MANAUS RECEBE OXIGÊNIO DA VENEZUELA,MMANAUS COVID,O QUE ACONTECEU EM MANAUS,VACINA CORONACAV,Vacina pfizer,Variantes do covid,celso freitas,coronavirus,covid,eduardo ribeiro,pandemia,vacina covid	24	Entertainment	PT4M57S	297	2d	hd	true	https://i.ytimg.com/vi/tz0qX-izbSc/maxresdefault.jpg		155	60	2	0	24
2282	UCQF5NOIF4d2Y-F36aXoXhZQ	Plenitude Jovem	k6kxI0VjHeI	2021-01-20T04:17:27Z	2021-01-20 04:17:27	MANAUS - FALTA DE OXIGÊNIO - REFLEXÃO SOBRE AMOR AO PRÓXIMO	Deixe seu like, se inscreva e compartilhe esse vídeo. Siga a gente no Instagram: https://www.instagram.com/_plenitudejovem/ Valeu galera!	falta de oxigênio em manaus,manaus,oxigênio,respiradores,de quem é a culpa pelo que acontece em manaus?,bolsonaro fala sobre manaus,entrevista com bolsonaro sobre manaus,pronunciamento do ministério da saúde sobre manaus,dória manda 50 mil doses da vacina para manaus,coronavac vs vacina da oxford,pandemia,covid 19,coronavirus,bom samaritano,amor ao próximo,Lucas 10:25,Parábola do bom samaritano,Jesus ensina o amor ao próximo,nos dias de hoje o que falta é amor	25	News & Politics	PT6M40S	400	2d	hd	false	https://i.ytimg.com/vi/k6kxI0VjHeI/maxresdefault.jpg		88	20	0	0	5
2283	UCWjWsdJgBeYsuNcQBfJY2Uw	Roger Clips	FiuFtTWNDOs	2021-01-20T16:53:48Z	2021-01-20 16:53:48	JOGADORES FREE FIRE FAZ DOAÇÕES OXIGÊNIO MANAUS	#MANAUS COLAPSO_EM_MANAUS MANAUS AMAZÔNIA SITUAÇÃO AQUI MANAUS NÃO ESTÁ NADA LEGAL 🙌😭 Nobru Wedzao Carol Gb Level up Vários outros famosos estão ajudando ❤	colapso manaus,covid 19 em Manaus,manaus Amazonas,manaus recebi ajuda de oxigênio	20	Gaming	PT3M46S	226	2d	hd	false	https://i.ytimg.com/vi/FiuFtTWNDOs/maxresdefault.jpg		41	4	0	0	1
2284	UCpo4LcTRRqLQ4eKvw3P7WAQ	Portal Amazon OnLine	VS3rN6wiQCo	2021-01-20T13:48:29Z	2021-01-20 13:48:29	Antônia Fontenelle critica artistas por doações de oxigênio para Manaus	Antônia Fontenelle viralizou nas redes sociais nesta terça-feira (19) após Fontenelle criticar a doação de oxigênio feita por artistas para ajudar na crise do sistema de saúde após a falta de oxigênio na unidades hospitalares de Manaus. “E porque o Gusttavo Lima mandou avião agora todo mundo quer mandar oxigênio para Manaus. Oh gente, não tem outro estado para guardar oxigênio. Só se fala em Manaus?”, esbravejou. Fonte Blog Da Amazônia vídeo GossipManaux #antoniafontenele #manaus #sosam		22	People & Blogs	PT31S	31	2d	sd	false			11682	10	69	0	30
2285	UCRNKduviZl_Y0GZsPgw-AXQ	Vozes Latinas	qwAMXOsqiw4	2021-01-20T01:56:10Z	2021-01-20 01:56:10	Oxigênio da Venezuela chega em Manaus	Essa e outras notícias do dia. • Já se inscreveu no canal? https://bityli.com/GbJBU • Agora você pode tornar-se membro (a): https://www.youtube.com/channel/UCRNKduviZl_Y0GZsPgw-AXQ/join Se quiser enviar algum valor diretamente seguem nossas contas abaixo Sua colaboração é muito importante para continuarmos nossa jornada de descolonização junto aos povos. Contas Bancárias: Igor Araujo: Nu Bank Agência: 0001 Conta Corrente: 71976992-2 . Se precisar do CPF, só pedir por e-mail igorveloso.teatro@gmail.com Igor Araujo: Banco do Brasil Agência: 2975-0. Conta Corrente: 21920-7. Se precisar do CPF, só pedir por e-mail igorveloso.teatro@gmail.com Murilo Matias: Banco do Brasil Agência: 1248-3. Conta Corrente: 120245-6. Se precisar do CPF, só pedir por e-mail murilo_matias@yahoo.com.br Usa intagram? • Instagram: https://bit.ly/2NXVEbr Olá somos Igor e Murilo criadores desse canal que tem a intenção de reunir vozes de várias partes dessa nuestra Abya Yala (nome dado à América antes da chegada dos colonizadores). Caminhamos juntos desde 2015 e como mochileiros conhecemos 13 países latinoamericanos: Bolivia, Peru, Equador, Colômbia, Argentina, Uruguai, Paraguai, Panamá, Costa Rica, Nicarágua, El Salvador, Honduras e Guatemala. Colaboramos com reportagens para Carta Capital, UOL, Le Monde Diplomatique, Russia Today, Mídia Ninja, Jornalistas Livres, TV 247, Viomundo, DCM, Revista Fórum entre outros.	VENEZUELA,OXIGÊNIO,MANAUS,OXIGENIO,MADURO,BOLSONARO,AJUDA	24	Entertainment	PT1H2M46S	166	2d	hd	false	https://i.ytimg.com/vi/qwAMXOsqiw4/maxresdefault.jpg	1	653	180	2	0	25
2286	UCH2CpW-GizeVHWWfH18aMzA	Cortes & Cortes de Podcast	xkkz1mmDd-o	2021-01-20T12:53:40Z	2021-01-20 12:53:40	Oxigênio para Manaus - Cortes de Podcast - Inteligência Ltda.	Link para o Podcast Inteligência Ltda - https://www.youtube.com/watch?v=W2b4oCg4aoM #podcast #Inteligência Ltda #Maurício Meirelles		22	People & Blogs	PT1M47S	107	2d	hd	false	https://i.ytimg.com/vi/xkkz1mmDd-o/maxresdefault.jpg		2	2	0	0	0
2287	UCTDlUagMjZiIdMt1xSnDeJA	NTB BRASIL POLÍTICA	FMMOm3XpLt4	2021-01-20T03:45:27Z	2021-01-20 03:45:27	caminhão da Venezuela chegar em Manaus com cilindros de oxigênio	#coronavirus #cilindros #manaus Instagram do canal:https://2shrt.com/h2Nq ser increve no canal:https://2shrt.com/IC Facebook:https://www.facebook.com/103483645072449/posts/104021945018619/?app=fbl grupo do canal:https://chat.whatsapp.com/BDS9nlLhDyO4g7PjMrt603	#covid19,#coronavirus,#manaus,Venezuela	22	People & Blogs	PT1M7S	67	2d	sd	false	https://i.ytimg.com/vi/FMMOm3XpLt4/maxresdefault.jpg		11	0	0	0	0
2288	UCL_Fl9q1v_oeDtFTKV8_WMw	Isav KAKAKAKAK lixoo	YdUGObGQLlI	2021-01-20T05:16:53Z	2021-01-20 05:16:53	Manaus: Cinco caminhões com oxigênio da Venezuela chegam a cidade nessa madrugada!			22	People & Blogs	PT29S	29	2d	hd	false	https://i.ytimg.com/vi/YdUGObGQLlI/maxresdefault.jpg		9	1	0	0	0
2289	UCpo4LcTRRqLQ4eKvw3P7WAQ	Portal Amazon OnLine	jE-Y61ZHOXg	2021-01-20T21:17:00Z	2021-01-20 21:17:00	Antonia Fontenelle sobre a crise oxigênio em Manaus	Antônia Fontenelle responde seguidores sobre os comentários dos cilindros oxigênio em Manaus #antoniafontenelle #covid19		22	People & Blogs	PT30S	30	2d	hd	false	https://i.ytimg.com/vi/jE-Y61ZHOXg/maxresdefault.jpg		34	0	0	0	0
2290	UCUlld_-vkglPswtEEYMvuUg	Machuquei, e agora Dr?	ijpcSJeYpqM	2021-01-20T20:05:27Z	2021-01-20 20:05:27	CONHEÇA O ELO ENTRE A FALTA DE OXIGÊNIO, MANAUS, COVID-19 e UTI.	Conheça um pouco da evoluçao da doença COVID-19, alguns sinais de gravidade, porque o oxigênio é importante e qual a relação com a UTI.. Seja bem vindo ao canal, e inscreva-se!	#InShot,#manaus,#falta de oxigênio,#Covid-19,#sus,#uti,#todospormanaus,#amazonas	24	Entertainment	PT12M37S	757	2d	hd	false	https://i.ytimg.com/vi/ijpcSJeYpqM/maxresdefault.jpg		111	19	0	0	1
2291	UC8rHdqoCnQml9IbMrS1JEug	Seliga Brazil	7BJVazcHb_g	2021-01-20T17:56:05Z	2021-01-20 17:56:05	Antônia Fontenelle critica artistas por doações de oxigênio a Manaus			24	Entertainment	PT59S	59	2d	hd	false	https://i.ytimg.com/vi/7BJVazcHb_g/maxresdefault.jpg		143	4	2	0	2
2292	UCXdXYG8dUmEv6jhEji_lSHg	Jornalismo TV Cultura	zo42gXLPvmQ	2021-01-20T17:04:33Z	2021-01-20 17:04:33	Jornal da Tarde | 20/01/2021	Joyce Ribeiro apresenta as principais notícias desta manhã. #JTCultura	jornal da cultura,Jornal,jornalismo,tv cultura,informação,noticia	25	News & Politics	PT1H41M37S	2497	2d	hd	false	https://i.ytimg.com/vi/zo42gXLPvmQ/maxresdefault.jpg	1	35393	863	59	0	25
2293	UCVFbXI6Gu8U2f9Gjtxw4A-Q	UOL	LwSSDfs0OTE	2021-01-20T17:25:07Z	2021-01-20 17:25:07	Falta de oxigênio em Manaus: "Só queremos o direito de comprar para os nossos familiares"	Com a falta de leitos nos hospitais de Manaus, moradores precisam enfrentar filas para comprar ou reabastecer os cilindros de oxigênio e tratar a covid-19 em casa. A espera para carregar um cilindro pode durar 12 horas. O UOL esteve na cidade e falou com moradores. ------------------------- Bem-vindo ao canal do UOL no YouTube. Aqui você encontra notícias direto da redação, tudo sobre política, matérias especiais e o melhor do mundo do entretenimento. ** INSCREVA-SE NO CANAL: http://bit.ly/2xolCQ2	manaus oxigenio,manaus covid,manaus noticias,oxigênio manaus,governador manaus,oxigenio para manaus,manaus,covid,manaus pacientes,cilindro de oxigenio,quanto custa um cilindro de oxigênio,amazonas,oxigenio manaus,cilindro de oxigênio 50 litros,governador de manaus,whindersson nunes,cilindro de oxigênio valor,covid manaus,governador do amazonas,toque de recolher manaus,prefeito de manaus,white martins,venezuela,o que aconteceu em manaus	25	News & Politics	PT4M51S	291	2d	hd	false	https://i.ytimg.com/vi/LwSSDfs0OTE/maxresdefault.jpg	1	137275	543	27	0	300
2294	UCrtOL8bJsh-csozGS2aV77Q	Estadão	EKTThbo-EIM	2021-01-20T11:21:38Z	2021-01-20 11:21:38	Caminhões com oxigênio venezuelano chegam a Manaus	Chegaram na noite de terça-feira a Manaus caminhões com oxigênio doado pela Venezuela. A ajuda chega no momento em que o estado do Amazonas sofre escassez em meio à segunda onda da pandemia de coronavírus.	Estadão,TV Estadão,O Estado de S.Paulo,notícias,jornalismo	24	Entertainment	PT1M29S	89	2d	hd	false	https://i.ytimg.com/vi/EKTThbo-EIM/maxresdefault.jpg	1	15925	658	97	0	438
2295	UCXdXYG8dUmEv6jhEji_lSHg	Jornalismo TV Cultura	GoVEPDUFZp0	2021-01-20T17:06:30Z	2021-01-20 17:06:30	Manaus: autoridades do Amazonas recebem equipamentos para garantir produção de oxigênio	Na madrugada desta quarta-feira cinco usinas independentes para a produção de oxigênio líquido, doadas pelo Hospital Sírio Libanês, chegaram ao Aeroporto de Manaus. #JTCultura	jornal da cultura,Jornal,jornalismo,tv cultura,informação,noticia,Manaus,oxigênio,Sírio Libanês,produção,pandemia,coronavírus	25	News & Politics	PT2M50S	170	2d	hd	false	https://i.ytimg.com/vi/GoVEPDUFZp0/maxresdefault.jpg	1	585	20	0	0	3
2296	UCSv9d0kQegylHWpP83jWSQg	tvbrasil	Wnt1d9w8GPA	2021-01-20T23:17:52Z	2021-01-20 23:17:52	Manaus recebeu carregamento de oxigênio da Venezuela	Manaus recebeu na noite dessa terça-feira (19) um carregamento de oxigênio vindo da Venezuela. O governo federal, por meio da força aérea brasileira, também envia oxigênio. O Amazonas vive um agravamento da pandemia. A boa notícia por lá é que as pessoas estão sendo vacinadas, como mostra a reportagem da TV Encontro das Águas, afilia da da TV Brasil. Conheça a programação da sua TV Brasil: http://tvbrasil.ebc.com.br/ Siga a TV Brasil nas redes sociais: Facebook - https://www.facebook.com/tvbrasil Twitter - https://twitter.com/TVBrasil Instagram - https://www.instagram.com/tvbrasil	TV Brasil,EBC,TV Pública	24	Entertainment	PT2M4S	124	2d	hd	false	https://i.ytimg.com/vi/Wnt1d9w8GPA/maxresdefault.jpg		653	23	3	0	3
2297	UC3uYvpJ3J6oNoNYRXfZXjEw	Cortes do Flow [OFICIAL]	j1zL8QSiUWs	2021-01-20T17:59:14Z	2021-01-20 17:59:14	MANAUS E A FALTA DE OXIGÊNIO | Cortes do Flow	Extra Flow #28 https://youtu.be/5ra7BPxYICk TORNE-SE UM MEMBRO: https://flowpodcast.com.br/membros ---------- Edição: @pedrocastellen @perceubros	flowpodcast777,FLOW,FLOW PODCAST,PODCAST,MONARK,IGOR,3K,IGOR3K,flow,Flow,Melhor Podcast do Brasil,Cortes do Flow,FlowHighligths,Melhores Momentos,Flow Clips,flow clipes,flow moments,assista completo	24	Entertainment	PT5M6S	306	2d	hd	false	https://i.ytimg.com/vi/j1zL8QSiUWs/maxresdefault.jpg	1	18915	1949	111	0	393
2298	UCvdwhh_fDyWccR42-rReZLw	CNN Brasil	vhtJxPZEwuA	2021-01-20T13:26:51Z	2021-01-20 13:26:51	Manaus recebe caminhões com oxigênio da Venezuela | NOVO DIA	Doação chegou na cidade durante a noite #CNNBrasil Inscreva-se no canal da CNN Brasil no YouTube: https://www.cnnbr.tv/2ybMGDH​ ACOMPANHE A CNN BRASIL TAMBÉM NAS OUTRAS PLATAFORMAS: Podcasts: https://www.cnnbr.tv/2y91K4Q​ Newsletters: https://newsletter.cnnbrasil.com.br​ Facebook: https://www.facebook.com/cnnbrasil​ Twitter: https://www.twitter.com/cnnbrasil​ Instagram: https://www.instagram.com/cnnbrasil	cnn,cnnbrasil,cnn brasil,rafael colombo,elisa veeck,liberdade de opinião,sidney rezende,alexandre garcia,jair bolsonaro,bolsonaro,coronavírus,covid19,covid,vacina covid,vacina chinesa,vacina doria,vacina oxford,rodrigo maia,paulo guedes,recessão,crise no brasil,basília rodrigues,igor gadelha,manaus,amazonas,pacientes,hospital,leitos,uti,oxigênio,cilindros,doação,transferência,indústria,fab,venezuela	25	News & Politics	PT1M58S	118	2d	hd	false	https://i.ytimg.com/vi/vhtJxPZEwuA/maxresdefault.jpg	1	10530	454	21	0	393
2299	UCcZlu7mXK-_dur2YEylGIAQ	RIT Notícias	TPHgU6BBBjc	2021-01-20T15:39:57Z	2021-01-20 15:39:57	Caminhões com oxigênio doado pela Venezuela chegam a Manaus	Cinco caminhões com oxigênio doado pela Venezuela chegaram na noite desta terça-feira (19) para abastecer a demanda em Manaus, atingida por uma grave crise sanitária durante a segunda onda de contaminação da pandemia. #NotíciasCoronavírus #VacinaCovid19 ⬇️ Veja abaixo⬇️ Nosso WhatsApp: https://umzap.com/RITNOTICIAS Inscreva-se no canal RIT Notícias: https://cutt.ly/lhEQttz Facebook: https://www.facebook.com/ritnoticias/ Instagram: https://www.instagram.com/ritnoticias #RITNotícias #ÚltimasNotícias		25	News & Politics	PT1M21S	81	2d	hd	false	https://i.ytimg.com/vi/TPHgU6BBBjc/maxresdefault.jpg	1	496	24	0	0	8
2300	UCPvCaclA14_pOgo97QYz6cw	Portal Rodovíario	EBLkwJM13Eg	2021-01-20T01:12:08Z	2021-01-20 01:12:08	Anjos do asfalto MG fez canpanha por oxigênio para Manaus	Caminhões com oxigênio Caminhões carregados com oxigênio da Venezuela cruzaram a fronteira do Brasil na tarde desta segunda-feira (18) com destino a Manaus, no Amazonas. O comboio entrou em Pacaraima, no Norte de Roraima, por volta de 14h. Na fronteira, já do lado brasileiro, os veículos passaram por trâmites na Receita Federal. Depois, foi feita fiscalização na Polícia Federal, no setor migratório, e somente depois seguiram viagem a Boa Vista. As cargas têm 132 mil m³ de oxigênio, distribuídos em cinco caminhões, doados pelo governo da Venezuela Os comentários são livres e são de responsabilidade exclusiva de seus autores , podendo também não representar a opinião do canal Portal Rodoviário. Instagram antoniojose_portalrodoviario https://www.instagram.com/antoniojose_portalrodoviario/?hl=pt-br Email para envio de vídeos e contato comercial portalrodoviario@gmail.com Não temos grupos no WhatsApp #sosmanaus #amazonas #Brasil	Manaus,oxigênio,Venezuela,caminhão internacional,Covid 19,pandemia,ajuda internacional,anjo do asfalto,cegonheiros,ação humanitária,governo Bolsonaro,Bolsonaro,doação	22	People & Blogs	PT3M7S	187	2d	hd	false		1	2641	456	3	0	64
2301	UCnLSKfHkgZ6ujEYCO9jq7Sw	TV A Crítica	dNDy38ItjiE	2021-01-20T23:57:00Z	2021-01-20 23:57:00	OXIGÊNIO RUMO A COARI: Justiça determina o envio de 155 cilindros para o município	A Justiça determinou o envio de 155 cilindros de oxigênio para a cidade do Coari. Segundo a prefeitura do município os insumos ficaram retidos em Manaus e sete pessoas faleceram pela falta do oxigênio. Confira os detalhes na reportagem do Alô Amazonas: O Alô Amazonas é exibido às 10h30 (horário de Manaus) de segunda a sábado, na TV A Crítica em Manaus (TV Aberta 04 | Claro TV 514) e em Belém (Canal 40.01) Inscreva-se no canal: https://bityli.com/9X6Zb Acompanhe a TV A Crítica no Youtube e nas redes sociais: Facebook: https://www.facebook.com/amazonasalo Instagram: https://www.instagram.com/tvacriticaoficial/ Twitter: https://twitter.com/tvacritica Se inscreva no canal: https://bit.ly/TVACrítica	Notícia,tv a crítica,tv acritica,tv a critica,jornalismo,noticias de manaus,noticias do amazonas,manaus,amazonas,COVID19,COVID,MANAUS,OXIGÊNIO EM MANAUS,CRISE DE OXIGÊNIO,AMAZONAS,SAÚDE DO AMAZONAS,PANDEMIA DE COVID,NOVA CEPA DA COVID,FALTA DE OXIGÊNIO EM MANAUS,CRISE NA SAÚDE DO AMAZONAS,A CRÍTICA NA TV,CORONAVÍRUS,ACRÍTICA,JORNAL A CRÍTICA,TV A CRÍTICA,MANAUS SEM OXIGÊNIO,OXIGÊNIO,GOVERNO DO AMAZONAS,COARI,MUNICÍPIO DE COARI,CILINDRO DE OXIGÊNIO	25	News & Politics	PT3M12S	192	2d	hd	false	https://i.ytimg.com/vi/dNDy38ItjiE/maxresdefault.jpg	1	1105	27	1	0	0
2302	UC1kUXr8wlfXvFyJNomq5jWA	Foco de curiosidades	tz0qX-izbSc	2021-01-20T20:47:47Z	2021-01-20 20:47:47	FALTA OXIGÊNIO EM MANAUS? FAKE? VERDADE? #colapso em Manaus	Falta oxigênio em Manaus, cemitérios lotados e paciente sendo transferido para outros estados, por falta de vagas nos hospitais. Para completar ainda tem pessoas mal índole que se aproveitam da situação para inventar mentiras sobre a covid 19 e a tão sonhada vacina. Neste vídeo mostro um pouco da realidade que se encontra em Manaus e aproveito para dizer o que é fake news e o que é verdade.... Acredito ser de muita importância nos sabermos a verdade. Participação especial de meus filhos e a amiguinha da minha filhota. Deixarei o instagran destas meninas? Lara (filha) @laramascarenhas1212 Ariane (Amiguinha) @ariane_sdjs Canal da Ju @julymasc 🔴 Instagram 👉🏻@julymasc 🔴 Email 👉🏻 julymasc@gmail.com 🔴 Dica de vídeo 👉🏻 https://youtu.be/jOicSQ64UYU Inscreva-se no canal para me apoiar e deixe seu like! Vamos que tudo vai dá certo, ou melhor... Já deu!! #A VACINA É SEGURA #CHEGOU A VACINA #COLAPSO EM MANAUS #COLAPSO NA SAUDE EM AMMAZONAS #CORONAVIRUS EM MANAUS #DRAMA DA FALTA DE OXIGÊNIO EM MANAUS #Domingo Espetacular #FAKE NEWS VACINA COVID #FELIPE NETO MANAUS #MANAUS FILME DE TERROR #MANAUS RECEBE OXIGÊNIO DA VENEZUELA #MMANAUS COVID #Vacina pfizer #pandemia #Variantes do covid	A VACINA É SEGURA,CHEGOU A VACINA,COLAPSO EM MANAUS,COLAPSO NA SAUDE EM AMMAZONAS,CORONAVIRUS EM MANAUS,DRAMA DA FALTA DE OXIGÊNIO EM MANAUS,Domingo Espetacular,FAKE NEWS VACINA COVID,FELIPE NETO MANAUS,MANAUS,MANAUS FILME DE TERROR,MANAUS RECEBE OXIGÊNIO DA VENEZUELA,MMANAUS COVID,O QUE ACONTECEU EM MANAUS,VACINA CORONACAV,Vacina pfizer,Variantes do covid,celso freitas,coronavirus,covid,eduardo ribeiro,pandemia,vacina covid	24	Entertainment	PT4M57S	297	2d	hd	true	https://i.ytimg.com/vi/tz0qX-izbSc/maxresdefault.jpg		155	60	2	0	24
